"[datetime.datetime(2020, 12, 10, 15, 59, 37, 768650)]",['IDT002'],[True],[23.52]
"[datetime.datetime(2020, 12, 10, 16, 1, 6, 105636)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 21.8, 21.05]"
"[datetime.datetime(2020, 12, 10, 16, 1, 6, 281934)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.8, 21.05]"
"[datetime.datetime(2020, 12, 10, 16, 1, 6, 490158)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.8, 21.05]"
"[datetime.datetime(2020, 12, 10, 16, 1, 6, 521473)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.8, 21.05]"
"[datetime.datetime(2020, 12, 10, 16, 1, 6, 617729)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 6, 793382)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 17517)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 48993)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 145327)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 304904)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 545046)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 576639)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 592236)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 608036)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 656364)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 7, 816425)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.8, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 88608)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 103944)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 120107)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 135676)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 167798)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 327672)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 599945)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 631161)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 663108)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 8, 822921)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 9, 111469)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 9, 142805)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 9, 174236)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 9, 334750)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 994.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 9, 622861)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, False]","[23.43, 994.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 9, 670025)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 9, 685887)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 994.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 9, 846363)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 10, 117736)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 10, 181385)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 10, 197621)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 10, 213696)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 10, 357832)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 10, 645360)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 10, 709063)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 10, 725050)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 10, 853280)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 11, 141423)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.89, 21.14]"
"[datetime.datetime(2020, 12, 10, 16, 1, 11, 204753)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 11, 252296)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 11, 364778)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 11, 652986)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 11, 732033)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 11, 795897)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 11, 876235)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 12, 180463)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 12, 243924)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 12, 324147)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 12, 387725)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 12, 675951)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 12, 755222)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 12, 867310)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 12, 882993)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 13, 203226)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 13, 266400)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 13, 378163)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 13, 410327)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 13, 426137)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 13, 713918)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 13, 777691)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 13, 905691)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 13, 921974)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 14, 226021)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 14, 289318)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 14, 417388)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 985.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 14, 464757)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, False]","[23.43, 985.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 14, 720719)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 985.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 14, 800667)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 14, 928963)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 14, 976493)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 15, 232604)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 15, 312245)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 15, 424287)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 15, 520280)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 15, 743888)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.24]"
"[datetime.datetime(2020, 12, 10, 16, 1, 15, 807312)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 15, 935598)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 16, 47458)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 16, 272023)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 16, 351289)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 16, 447147)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 16, 574958)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 16, 783145)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 16, 895120)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 16, 957984)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1012.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 17, 118423)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1012.0, 21.89, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 17, 278343)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1012.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 17, 406205)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1012.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 17, 453752)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 17, 614172)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 17, 949061)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 17, 964810)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1005.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 18, 157028)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1005.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 18, 445572)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1005.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 18, 477559)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 993.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 18, 700986)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 993.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 18, 957244)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 993.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 18, 988550)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 19, 228335)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 19, 468608)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, False, False, True]","[23.43, 1003.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 19, 500685)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, True]","[23.43, 991.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 19, 772100)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 991.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 19, 980184)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 991.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 19, 996078)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 996.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 20, 299896)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 996.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 20, 491572)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 996.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 20, 507225)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 999.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 20, 843279)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 999.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 21, 18411)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 999.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 21, 35071)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 998.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 21, 51155)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 998.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 21, 370892)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 998.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 21, 529940)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 987.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 21, 562046)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 987.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 21, 913871)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 987.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 22, 41183)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 986.0, 21.98, 21.33]"
"[datetime.datetime(2020, 12, 10, 16, 1, 22, 56977)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 986.0, 21.98, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 22, 441074)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 986.0, 21.98, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 22, 552967)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 994.0, 21.98, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 22, 616603)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 994.0, 21.98, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 22, 984518)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 994.0, 21.98, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 23, 64205)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 988.0, 21.98, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 23, 128041)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 23, 143817)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 23, 496180)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 23, 559933)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 23, 655435)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 23, 671381)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 24, 23788)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 24, 71647)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 24, 198784)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 24, 566910)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, False, False, False]","[23.43, 999.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 24, 582517)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, False]","[23.43, 995.0, 22.07, 21.42]"
"[datetime.datetime(2020, 12, 10, 16, 1, 24, 710579)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.07, 21.42]"
