2020-12-07 18:51:36.734210,['IDT002'],[20.51]
2020-12-07 18:51:47.648618,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.649683,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.650656,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.651296,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.651873,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.652413,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.652968,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.653471,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.653970,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.654427,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.654953,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.655539,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.656084,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.656541,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.657012,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.657475,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.657953,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.658479,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.658940,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.659531,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.660034,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.660530,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.661287,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.661968,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.662458,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.662943,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.663560,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.664589,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.666328,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.666903,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.667417,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.667908,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.668405,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.668884,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.669452,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.669918,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.670466,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.670931,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.671512,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.672403,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.673190,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.674047,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.674597,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.675192,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.675795,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.677093,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.678094,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.678736,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.679324,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.681143,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.684167,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.685508,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.686375,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.687098,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.688223,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.688931,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.689751,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.690520,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.691815,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.693877,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.698490,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.700544,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.702277,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.702911,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.703490,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.704044,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.704979,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.705744,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.706504,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.707337,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.708133,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.709044,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.709886,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.710444,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.711077,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.711601,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.712105,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.712560,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.713206,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.713798,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.714397,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.714917,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.715456,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.715957,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.716484,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.717016,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.717615,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.718435,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.719163,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.720019,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.720776,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.721436,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.721991,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.722509,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.723036,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.723836,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.724706,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.726446,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.727377,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.727947,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.728537,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.729178,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.729765,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.730463,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.733951,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.735871,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.737170,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.738280,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.738827,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.739333,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.739829,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.740285,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.740836,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.741286,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.741724,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.742409,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.743061,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.743699,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.744210,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.744705,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.745153,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.745708,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.746227,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.746696,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.747351,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.747909,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.748627,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.749415,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.750285,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.751329,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.752055,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.752886,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.753613,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.754269,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.754933,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.755426,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.756380,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.757350,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.758296,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.758901,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.759816,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.763882,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.765898,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.767369,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.768514,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.769576,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.773078,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.773903,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.774582,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.775288,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.775850,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.776616,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.777262,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.778362,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.782279,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.786729,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.788266,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.789057,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.789697,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.790639,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.791500,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.792183,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.792816,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.793475,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.794083,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.794887,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.796075,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.799087,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.799893,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.800563,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.801174,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.801780,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.802341,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.803163,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.804207,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.804925,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.805561,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.806209,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.807080,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.807941,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.819361,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.820019,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.820628,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.821280,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.821905,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.822703,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.823374,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.824260,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.824946,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.826154,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.830201,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.837212,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.837936,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.838522,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.840437,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.841304,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.841923,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.843093,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.843795,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.844426,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.845050,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.846053,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.846960,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.847856,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.848566,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.849274,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.850238,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.850985,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.852641,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.854800,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.855443,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.856078,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.856697,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.862167,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.863058,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.867071,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.869468,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.872433,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.873269,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.874226,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.874911,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.881389,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.882079,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.882921,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.883724,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.884916,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.885760,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.886606,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.887408,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.888169,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.888948,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.890299,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.891329,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.892476,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.893218,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.893938,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.894904,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.895712,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.896842,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.897865,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.899154,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.902199,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.903647,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.904729,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.906228,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.908230,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.909239,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.912095,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.914536,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.916378,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.918447,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.919830,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.920610,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.921326,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.922049,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.922645,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.923677,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.924439,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.925158,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.925913,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.927787,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.928694,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.929596,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.930156,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.930823,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.932179,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.932683,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.933289,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.933775,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.934233,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.934652,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.935116,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.935699,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.936276,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.936806,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.937294,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.937794,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.938318,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.938804,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.939502,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.939976,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.940469,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.940936,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.941384,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.942132,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.943474,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.944616,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.945229,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.945783,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.946334,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.947121,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.947683,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.948251,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.949112,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.950582,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.951673,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.952183,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.952680,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.953136,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.953652,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.954172,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.954641,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.955135,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.955602,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.956060,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.956613,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.957080,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.957528,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.957983,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.958438,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.958938,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.961989,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.964161,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.965552,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.966514,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.967470,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.968181,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.968788,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.969254,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.969797,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.970278,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.970722,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.971114,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:47.971665,"['IDT002', 'IDL001']","[20.51, 968.0]"
