"[datetime.datetime(2020, 12, 10, 14, 35, 44, 985119)]",['IDL001'],[True],[923.0]
"[datetime.datetime(2020, 12, 10, 14, 58, 38, 108501)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[942.0, 23.7, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 38, 507569)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.7, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 38, 555749)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 38, 571410)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 38, 587027)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 38, 619146)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 38, 635159)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 39, 19333)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 39, 50496)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 39, 98284)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 39, 530537)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 39, 562628)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 39, 626571)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 39, 657443)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 39, 673965)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 39, 689751)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 40, 41082)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[930.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 40, 73468)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[930.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 40, 169109)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[930.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 40, 185059)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[930.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 40, 200912)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[930.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 40, 217056)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[930.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 40, 552401)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 40, 584493)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 40, 664279)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 41, 48070)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, False, False, False]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 41, 80568)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, False, False]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 41, 175718)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, False]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 41, 255708)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 41, 623313)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 41, 703146)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 41, 783127)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 42, 134830)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 42, 150621)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 42, 230721)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 42, 310650)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 42, 646275)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 42, 662012)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 42, 742015)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 42, 837751)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 43, 141853)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[929.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 43, 173209)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[929.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 43, 253105)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[929.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 43, 364975)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[929.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 43, 652892)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 43, 701276)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 43, 748753)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 43, 892371)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 44, 196004)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[926.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 44, 211867)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[926.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 44, 275776)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[926.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 44, 435528)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[926.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 44, 707516)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[932.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 44, 723271)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[932.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 44, 787096)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[932.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 44, 979406)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[932.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 45, 202651)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[929.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 45, 234669)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[929.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 45, 282647)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[929.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 45, 506732)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[929.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 45, 714005)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[937.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 45, 730388)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[937.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 45, 778382)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[937.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 46, 49584)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[False, False, False, True]","[937.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 46, 225801)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, False, False, True]","[985.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 46, 241000)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, False, True]","[985.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 46, 289508)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[985.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 46, 576851)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[985.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 46, 736606)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[990.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 46, 752584)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[990.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 46, 800430)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[990.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 47, 104519)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[990.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 47, 247789)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[996.0, 23.89, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 47, 263811)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[996.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 47, 327678)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[996.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 47, 647318)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[996.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 47, 743181)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[993.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 47, 775094)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[993.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 47, 822988)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[993.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 48, 174835)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[993.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 48, 255079)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[1011.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 48, 270586)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[1011.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 48, 334351)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[1011.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 48, 702457)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[1011.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 48, 766321)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 48, 782125)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 48, 846157)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 245586)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 277986)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 294103)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 341808)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 789388)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 805076)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 821103)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 852606)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 868463)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 49, 884891)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 300854)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 316267)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[992.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 348276)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[1001.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 364263)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[1001.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 380003)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[1001.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 396144)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[1001.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 811295)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[1001.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 827297)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[936.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 859333)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[936.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 50, 875099)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[936.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 322783)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[False, True, False, False]","[936.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 338551)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, False, False]","[999.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 354529)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, False]","[999.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 386338)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, False]","[999.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 402599)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, False]","[999.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 418558)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[999.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 817594)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[999.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 849659)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[926.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 865616)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[926.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 51, 930139)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[926.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 52, 329112)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[926.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 52, 361139)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 52, 377058)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 52, 472914)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 52, 840899)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 52, 872480)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[942.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 52, 888530)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[942.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 53, 16231)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[942.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 53, 351969)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[942.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 53, 368499)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 53, 400125)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 53, 560018)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 53, 847330)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[931.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 53, 879509)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 53, 911591)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 54, 359687)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 54, 630152)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 54, 869873)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 54, 949674)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[935.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 54, 981708)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 55, 126107)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
"[datetime.datetime(2020, 12, 10, 14, 58, 55, 381019)]","['IDL001', 'IDT002', 'IDT001', 'IDT003']","[True, True, True, True]","[934.0, 23.8, 23.62, 23.06]"
